timestamp,server_id,cpu_usage,mem_usage,network_traffic,cpu_temp,failure
2026-05-21 04:22:00,SRV-01,25.97,72.85,64.95,69.02,0
2026-05-21 04:23:00,SRV-01,22.78,67.72,20.43,68.68,0
2026-05-21 04:24:00,SRV-01,23.52,65.84,22.71,68.84,0
2026-05-21 04:25:00,SRV-01,22.24,64.46,18.66,69.36,0
2026-05-21 04:26:00,SRV-01,18.5,64.59,15.14,68.67,0
2026-05-21 04:27:00,SRV-01,17.69,63.41,17.42,68.55,0
2026-05-21 04:28:00,SRV-01,17.97,63.69,16.9,67.82,0
2026-05-21 04:29:00,SRV-01,15.29,64.22,14.3,66.62,0
2026-05-21 04:30:00,SRV-01,59.72,63.19,39.01,69.4,0
2026-05-21 04:31:00,SRV-01,54.09,64.3,36.87,70.77,0
2026-05-21 04:32:00,SRV-01,47.18,62.36,31.17,71.13,0
2026-05-21 04:33:00,SRV-01,46.83,65.54,33.74,72.63,0
2026-05-21 04:34:00,SRV-01,46.67,62.89,58.75,73.76,0
2026-05-21 04:35:00,SRV-01,45.68,58.65,29.42,75.28,0
2026-05-21 04:36:00,SRV-01,44.69,61.47,30.21,76.99,0
2026-05-21 04:37:00,SRV-01,41.05,59.12,36.54,77.75,0
2026-05-21 04:38:00,SRV-01,41.52,59.16,39.79,78.65,0
2026-05-21 04:39:00,SRV-01,36.7,55.58,38.62,78.49,0
2026-05-21 04:40:00,SRV-01,36.26,52.75,58.42,78.13,0
2026-05-21 04:41:00,SRV-01,39.93,51.49,83.43,78.97,0
2026-05-21 04:42:00,SRV-01,41.49,51.65,26.24,79.85,0
2026-05-21 04:43:00,SRV-01,36.93,53.02,40.02,79.31,0
2026-05-21 04:44:00,SRV-01,32.86,51.91,20.8,79.61,0
2026-05-21 04:45:00,SRV-01,39.3,51.42,31.81,80.88,0
2026-05-21 04:46:00,SRV-01,36.11,50.74,27.8,81.47,0
2026-05-21 04:47:00,SRV-01,29.22,49.9,17.81,81.71,0
2026-05-21 04:48:00,SRV-01,28.65,48.21,69.51,81.08,0
2026-05-21 04:49:00,SRV-01,28.71,91.66,44.85,80.38,0
2026-05-21 04:50:00,SRV-01,32.77,90.96,20.09,80.57,0
2026-05-21 04:51:00,SRV-01,33.26,89.73,23.58,80.03,1
2026-05-21 04:52:00,SRV-01,30.47,85.71,26.41,78.21,0
2026-05-21 04:53:00,SRV-01,33.24,81.09,25.26,79.07,0
2026-05-21 04:54:00,SRV-01,33.18,79.91,49.16,78.56,0
2026-05-21 04:55:00,SRV-01,31.9,76.45,27.87,78.86,0
2026-05-21 04:56:00,SRV-01,30.54,76.29,38.79,79.34,0
2026-05-21 04:57:00,SRV-01,31.15,76.61,28.0,79.05,0
2026-05-21 04:58:00,SRV-01,30.16,75.84,27.41,79.18,0
2026-05-21 04:59:00,SRV-01,30.94,72.1,28.02,79.17,0
2026-05-21 05:00:00,SRV-01,36.48,69.79,48.47,78.73,0
2026-05-21 05:01:00,SRV-01,35.42,66.58,32.6,78.45,0
2026-05-21 05:02:00,SRV-01,32.99,65.61,23.78,79.03,0
2026-05-21 05:03:00,SRV-01,23.23,63.87,37.34,79.17,0
2026-05-21 05:04:00,SRV-01,20.86,63.08,15.07,77.35,0
2026-05-21 05:05:00,SRV-01,17.75,62.7,18.02,77.21,0
2026-05-21 05:06:00,SRV-01,17.33,60.65,23.25,76.53,0
2026-05-21 05:07:00,SRV-01,10.45,60.36,34.98,74.66,0
2026-05-21 05:08:00,SRV-01,12.45,56.79,63.13,74.0,0
2026-05-21 05:09:00,SRV-01,61.0,56.25,38.01,75.77,0
2026-05-21 05:10:00,SRV-01,57.64,56.89,47.95,78.19,0
2026-05-21 05:11:00,SRV-01,52.28,56.04,71.59,79.86,0
2026-05-21 05:12:00,SRV-01,51.45,58.79,39.96,81.12,0
2026-05-21 05:13:00,SRV-01,42.62,56.48,84.75,80.63,0
2026-05-21 05:14:00,SRV-01,38.01,52.58,24.96,81.67,0
2026-05-21 05:15:00,SRV-01,37.29,52.3,26.76,81.28,0
2026-05-21 05:16:00,SRV-01,34.27,50.54,22.42,81.15,0
2026-05-21 05:17:00,SRV-01,31.86,49.01,48.87,81.06,0
2026-05-21 05:18:00,SRV-01,29.64,75.96,33.14,79.96,0
2026-05-21 05:19:00,SRV-01,27.17,75.06,24.38,78.98,0
2026-05-21 05:20:00,SRV-01,28.5,99.0,29.59,79.04,0
2026-05-21 05:21:00,SRV-01,31.23,96.57,27.48,78.6,0
2026-05-21 05:22:00,SRV-01,26.49,96.05,63.03,78.32,0
2026-05-21 05:23:00,SRV-01,26.01,92.83,40.02,78.16,0
2026-05-21 05:24:00,SRV-01,28.45,86.12,22.31,77.69,0
2026-05-21 05:25:00,SRV-01,22.75,83.98,31.96,77.05,0
2026-05-21 05:26:00,SRV-01,23.81,80.78,30.19,76.62,0
2026-05-21 05:27:00,SRV-01,23.73,78.98,36.01,76.3,0
2026-05-21 05:28:00,SRV-01,24.01,75.68,18.36,76.09,0
2026-05-21 05:29:00,SRV-01,22.69,73.76,55.47,75.02,0
2026-05-21 05:30:00,SRV-01,23.09,72.28,16.65,74.21,0
2026-05-21 05:31:00,SRV-01,18.04,69.0,64.58,72.98,0
2026-05-21 05:32:00,SRV-01,20.51,66.5,12.31,72.86,0
2026-05-21 05:33:00,SRV-01,21.72,63.86,28.85,72.13,0
2026-05-21 05:34:00,SRV-01,25.2,64.36,20.89,71.94,0
2026-05-21 05:35:00,SRV-01,27.57,62.9,24.83,72.55,0
2026-05-21 05:36:00,SRV-01,26.44,60.01,27.43,72.43,0
2026-05-21 05:37:00,SRV-01,25.04,60.04,30.15,72.78,0
2026-05-21 05:38:00,SRV-01,29.34,59.46,29.29,72.46,0
2026-05-21 05:39:00,SRV-01,27.48,58.38,48.06,72.94,0
2026-05-21 05:40:00,SRV-01,32.34,58.75,43.87,72.7,0
2026-05-21 05:41:00,SRV-01,36.22,59.93,28.75,73.29,0
2026-05-21 05:42:00,SRV-01,32.12,58.6,56.17,73.67,0
2026-05-21 05:43:00,SRV-01,81.2,55.09,65.79,76.43,0
2026-05-21 05:44:00,SRV-01,73.21,53.32,66.11,79.11,0
2026-05-21 05:45:00,SRV-01,67.12,53.09,72.31,81.8,0
2026-05-21 05:46:00,SRV-01,69.61,50.89,79.47,84.1,0
2026-05-21 05:47:00,SRV-01,65.68,49.27,46.77,85.32,0
2026-05-21 05:48:00,SRV-01,56.57,47.43,63.55,86.73,0
2026-05-21 05:49:00,SRV-01,94.25,46.33,57.51,89.99,0
2026-05-21 05:50:00,SRV-01,86.55,44.86,84.37,92.99,0
2026-05-21 05:51:00,SRV-01,72.8,46.22,65.26,94.96,0
2026-05-21 05:52:00,SRV-01,71.82,46.15,71.29,96.81,0
2026-05-21 05:53:00,SRV-01,64.76,46.2,50.6,98.29,0
2026-05-21 05:54:00,SRV-01,52.43,46.51,42.48,98.19,0
2026-05-21 05:55:00,SRV-01,53.75,47.26,34.77,98.87,0
2026-05-21 05:56:00,SRV-01,84.87,45.15,68.37,101.77,0
2026-05-21 05:57:00,SRV-01,71.99,44.57,79.48,103.79,0
2026-05-21 05:58:00,SRV-01,68.54,44.35,41.44,104.21,0
2026-05-21 05:59:00,SRV-01,64.15,43.5,55.9,105.0,0
2026-05-21 06:00:00,SRV-01,96.99,44.36,58.72,105.0,0
2026-05-21 06:01:00,SRV-01,84.1,44.95,59.62,105.0,0
2026-05-21 06:02:00,SRV-01,79.85,47.06,74.24,105.0,0
2026-05-21 06:03:00,SRV-01,69.98,47.1,50.93,105.0,0
2026-05-21 06:04:00,SRV-01,60.64,46.55,55.4,105.0,0
2026-05-21 06:05:00,SRV-01,53.54,44.09,45.27,104.89,0
2026-05-21 06:06:00,SRV-01,46.74,40.73,39.6,104.31,0
2026-05-21 06:07:00,SRV-01,42.27,40.43,33.33,104.2,0
2026-05-21 06:08:00,SRV-01,39.67,39.59,35.92,104.3,0
2026-05-21 06:09:00,SRV-01,38.98,38.78,48.36,103.11,0
2026-05-21 06:10:00,SRV-01,32.39,38.82,20.37,101.46,0
2026-05-21 06:11:00,SRV-01,30.02,39.32,20.34,101.07,0
2026-05-21 06:12:00,SRV-01,30.42,37.59,24.42,98.96,0
2026-05-21 06:13:00,SRV-01,32.0,37.59,22.33,97.86,0
2026-05-21 06:14:00,SRV-01,36.57,36.43,26.53,97.19,0
2026-05-21 06:15:00,SRV-01,76.31,65.02,59.14,99.29,0
2026-05-21 06:16:00,SRV-01,76.2,62.28,85.17,100.96,0
2026-05-21 06:17:00,SRV-01,71.38,59.99,53.36,102.04,0
2026-05-21 06:18:00,SRV-01,64.49,61.53,39.75,103.47,0
2026-05-21 06:19:00,SRV-01,60.43,61.91,44.6,103.5,0
2026-05-21 06:20:00,SRV-01,94.03,61.2,88.65,105.0,0
2026-05-21 06:21:00,SRV-01,83.54,58.96,57.5,105.0,0
2026-05-21 06:22:00,SRV-01,98.0,59.02,66.56,105.0,0
2026-05-21 06:23:00,SRV-01,83.47,56.82,70.48,105.0,0
2026-05-21 06:24:00,SRV-01,73.79,53.53,51.59,105.0,0
2026-05-21 06:25:00,SRV-01,67.11,55.4,48.4,105.0,0
2026-05-21 06:26:00,SRV-01,58.89,54.48,46.24,104.88,0
2026-05-21 06:27:00,SRV-01,53.85,54.1,35.59,104.6,0
2026-05-21 06:28:00,SRV-01,96.75,52.59,105.54,105.0,0
2026-05-21 06:29:00,SRV-01,87.61,50.34,62.72,105.0,0
2026-05-21 06:30:00,SRV-01,98.0,49.91,61.49,105.0,0
2026-05-21 06:31:00,SRV-01,88.84,49.01,56.1,105.0,0
2026-05-21 06:32:00,SRV-01,76.68,47.23,58.2,105.0,0
2026-05-21 06:33:00,SRV-01,68.58,47.96,47.36,105.0,0
2026-05-21 06:34:00,SRV-01,65.25,45.64,51.69,105.0,0
2026-05-21 06:35:00,SRV-01,49.17,44.74,46.05,104.93,0
2026-05-21 06:36:00,SRV-01,46.84,43.43,36.73,104.08,0
2026-05-21 06:37:00,SRV-01,42.74,41.64,35.36,103.52,0
2026-05-21 06:38:00,SRV-01,37.73,42.84,32.47,102.5,0
2026-05-21 06:39:00,SRV-01,39.27,42.32,31.28,101.62,0
2026-05-21 06:40:00,SRV-01,35.85,43.65,37.45,101.05,0
2026-05-21 06:41:00,SRV-01,39.16,44.98,29.78,99.45,0
2026-05-21 06:42:00,SRV-01,35.93,45.78,37.32,98.15,0
2026-05-21 06:43:00,SRV-01,29.48,44.26,25.62,96.35,0
2026-05-21 06:44:00,SRV-01,29.09,46.75,60.57,95.25,0
2026-05-21 06:45:00,SRV-01,26.7,47.57,16.78,94.12,0
2026-05-21 06:46:00,SRV-01,29.8,47.54,22.03,93.29,0
2026-05-21 06:47:00,SRV-01,29.45,46.03,18.36,93.33,0
2026-05-21 06:48:00,SRV-01,28.6,46.97,17.6,92.25,0
2026-05-21 06:49:00,SRV-01,33.93,46.18,21.36,91.49,0
2026-05-21 06:50:00,SRV-01,38.32,47.62,33.57,91.4,0
2026-05-21 06:51:00,SRV-01,37.12,92.23,34.77,91.94,0
2026-05-21 06:52:00,SRV-01,31.35,91.58,56.16,91.41,0
2026-05-21 06:53:00,SRV-01,27.89,87.31,20.35,89.73,1
2026-05-21 06:54:00,SRV-01,23.25,88.08,14.47,89.06,1
2026-05-21 06:55:00,SRV-01,21.78,99.0,31.03,88.29,0
2026-05-21 06:56:00,SRV-01,20.37,95.6,16.99,86.86,1
2026-05-21 06:57:00,SRV-01,21.05,92.2,25.59,85.27,1
2026-05-21 06:58:00,SRV-01,23.79,89.24,37.02,84.66,1
2026-05-21 06:59:00,SRV-01,28.23,88.97,31.8,84.75,1
2026-05-21 07:00:00,SRV-01,28.62,86.57,36.94,84.42,1
2026-05-21 07:01:00,SRV-01,29.05,87.6,43.94,82.54,1
2026-05-21 07:02:00,SRV-01,34.59,82.79,31.99,82.55,0
2026-05-21 07:03:00,SRV-01,73.11,80.15,57.4,85.27,0
2026-05-21 07:04:00,SRV-01,62.42,78.62,39.43,86.94,0
2026-05-21 07:05:00,SRV-01,57.57,75.78,51.06,87.98,0
2026-05-21 07:06:00,SRV-01,57.5,75.82,35.88,89.09,0
2026-05-21 07:07:00,SRV-01,55.22,73.45,40.55,89.15,0
2026-05-21 07:08:00,SRV-01,52.98,71.16,54.61,89.2,0
2026-05-21 07:09:00,SRV-01,50.45,66.73,36.12,90.28,0
2026-05-21 07:10:00,SRV-01,49.54,66.0,43.82,90.64,0
2026-05-21 07:11:00,SRV-01,47.88,60.52,28.9,91.64,0
2026-05-21 07:12:00,SRV-01,50.31,60.52,43.63,92.44,0
2026-05-21 07:13:00,SRV-01,51.34,57.17,32.05,93.37,0
2026-05-21 07:14:00,SRV-01,52.2,53.19,37.3,94.41,0
2026-05-21 07:15:00,SRV-01,52.15,54.29,46.98,94.58,0
2026-05-21 07:16:00,SRV-01,50.48,56.67,30.46,94.54,0
2026-05-21 07:17:00,SRV-01,51.1,53.57,34.08,95.28,0
2026-05-21 07:18:00,SRV-01,46.26,49.73,33.02,94.75,0
2026-05-21 07:19:00,SRV-01,43.24,51.9,34.53,94.78,0
2026-05-21 07:20:00,SRV-01,36.12,53.09,27.05,94.2,0
2026-05-21 07:21:00,SRV-01,42.62,49.94,32.43,94.43,0
2026-05-21 07:22:00,SRV-01,39.32,49.25,25.23,93.48,0
2026-05-21 07:23:00,SRV-01,39.81,48.73,29.35,93.79,0
2026-05-21 07:24:00,SRV-01,30.48,48.82,30.75,91.97,0
2026-05-21 07:25:00,SRV-01,26.91,47.02,43.02,91.64,0
2026-05-21 07:26:00,SRV-01,31.88,46.12,20.84,91.19,0
2026-05-21 07:27:00,SRV-01,32.94,45.12,25.47,90.42,0
2026-05-21 07:28:00,SRV-01,30.31,44.8,25.78,89.98,0
2026-05-21 07:29:00,SRV-01,29.79,46.56,29.76,89.28,0
2026-05-21 07:30:00,SRV-01,28.85,45.96,30.16,88.16,0
2026-05-21 07:31:00,SRV-01,26.19,46.28,23.2,87.53,0
2026-05-21 07:32:00,SRV-01,16.35,46.56,14.19,85.76,0
2026-05-21 07:33:00,SRV-01,17.66,45.52,21.52,85.18,0
2026-05-21 07:34:00,SRV-01,54.72,44.14,55.83,86.76,0
2026-05-21 07:35:00,SRV-01,53.06,43.03,41.35,87.2,0
2026-05-21 07:36:00,SRV-01,52.35,41.71,37.4,87.98,0
2026-05-21 07:37:00,SRV-01,45.16,39.85,28.2,89.37,0
2026-05-21 07:38:00,SRV-01,81.49,39.68,59.69,91.96,0
2026-05-21 07:39:00,SRV-01,75.08,41.48,68.6,93.23,0
2026-05-21 07:40:00,SRV-01,71.13,39.96,44.86,94.74,0
2026-05-21 07:41:00,SRV-01,62.87,39.11,56.68,96.32,0
2026-05-21 07:42:00,SRV-01,57.32,40.18,46.04,96.13,0
2026-05-21 07:43:00,SRV-01,51.14,43.81,94.71,96.24,0
2026-05-21 07:44:00,SRV-01,95.91,45.11,73.62,99.53,0
2026-05-21 07:45:00,SRV-01,87.87,44.72,66.5,102.49,0
2026-05-21 07:46:00,SRV-01,78.86,44.58,51.52,104.51,0
2026-05-21 07:47:00,SRV-01,75.8,45.67,57.53,105.0,0
2026-05-21 07:48:00,SRV-01,64.37,47.12,48.47,105.0,0
2026-05-21 07:49:00,SRV-01,63.56,49.37,46.08,105.0,0
2026-05-21 07:50:00,SRV-01,54.43,46.29,40.55,105.0,0
2026-05-21 07:51:00,SRV-01,56.2,44.3,44.0,105.0,0
2026-05-21 07:52:00,SRV-01,51.35,44.0,71.27,105.0,0
2026-05-21 07:53:00,SRV-01,50.63,45.02,45.62,104.82,0
2026-05-21 07:54:00,SRV-01,44.9,46.7,75.23,104.52,0
2026-05-21 07:55:00,SRV-01,42.78,45.55,30.71,103.54,0
2026-05-21 07:56:00,SRV-01,42.18,44.61,25.79,102.87,0
2026-05-21 07:57:00,SRV-01,38.54,43.45,47.11,101.73,0
2026-05-21 07:58:00,SRV-01,36.16,43.3,30.11,100.37,0
2026-05-21 07:59:00,SRV-01,33.82,44.92,39.43,99.9,0
2026-05-21 08:00:00,SRV-01,34.65,47.4,64.47,100.05,0
2026-05-21 08:01:00,SRV-01,29.57,48.16,18.93,98.77,0
2026-05-21 08:02:00,SRV-01,34.84,47.77,44.45,98.35,0
2026-05-21 08:03:00,SRV-01,33.87,46.9,26.32,97.44,0
2026-05-21 08:04:00,SRV-01,35.16,46.67,49.21,97.12,0
2026-05-21 08:05:00,SRV-01,40.92,47.06,63.88,96.64,0
2026-05-21 08:06:00,SRV-01,41.24,46.36,32.01,96.25,0
2026-05-21 08:07:00,SRV-01,43.95,48.58,33.23,95.99,0
2026-05-21 08:08:00,SRV-01,47.01,48.09,34.32,96.66,0
2026-05-21 08:09:00,SRV-01,46.92,47.58,65.11,97.69,0
2026-05-21 08:10:00,SRV-01,34.77,46.24,24.2,96.83,0
2026-05-21 08:11:00,SRV-01,33.11,43.94,25.31,96.32,0
2026-05-21 08:12:00,SRV-01,29.75,45.42,22.01,95.51,0
2026-05-21 08:13:00,SRV-01,65.0,44.95,49.61,96.34,0
2026-05-21 08:14:00,SRV-01,62.07,46.86,62.21,97.44,0
2026-05-21 08:15:00,SRV-01,56.22,45.43,38.85,97.89,0
2026-05-21 08:16:00,SRV-01,52.21,42.24,47.67,99.0,0
2026-05-21 08:17:00,SRV-01,45.75,40.25,39.14,98.4,0
2026-05-21 08:18:00,SRV-01,44.54,40.06,45.9,98.59,0
2026-05-21 08:19:00,SRV-01,46.02,39.51,31.37,99.12,0
2026-05-21 08:20:00,SRV-01,51.7,40.62,42.61,99.71,0
2026-05-21 08:21:00,SRV-01,47.96,40.18,39.03,99.48,0
2026-05-21 08:22:00,SRV-01,44.57,41.99,47.42,99.06,0
2026-05-21 08:23:00,SRV-01,39.83,40.77,30.39,98.81,0
2026-05-21 08:24:00,SRV-01,35.14,38.8,39.57,98.42,0
2026-05-21 08:25:00,SRV-01,27.43,41.04,35.84,96.46,0
2026-05-21 08:26:00,SRV-01,27.98,40.64,31.16,94.64,0
2026-05-21 08:27:00,SRV-01,26.68,39.68,40.89,92.9,0
2026-05-21 08:28:00,SRV-01,29.54,40.85,26.45,91.61,0
2026-05-21 08:29:00,SRV-01,33.35,41.65,75.97,90.42,0
2026-05-21 08:30:00,SRV-01,30.92,38.7,35.37,90.34,0
2026-05-21 08:31:00,SRV-01,30.47,39.33,47.38,90.08,0
2026-05-21 08:32:00,SRV-01,28.71,38.17,48.59,89.53,0
2026-05-21 08:33:00,SRV-01,29.52,38.58,35.13,88.69,0
2026-05-21 08:34:00,SRV-01,32.69,38.77,27.77,87.91,0
2026-05-21 08:35:00,SRV-01,28.9,43.74,41.9,87.48,0
2026-05-21 08:36:00,SRV-01,29.46,45.6,40.44,87.25,0
2026-05-21 08:37:00,SRV-01,25.61,46.8,20.67,86.25,0
2026-05-21 08:38:00,SRV-01,19.89,48.23,23.42,84.89,0
2026-05-21 08:39:00,SRV-01,15.54,48.77,108.08,83.48,0
2026-05-21 08:40:00,SRV-01,19.31,46.96,18.71,81.91,0
2026-05-21 08:41:00,SRV-01,65.6,47.38,44.73,83.11,0
2026-05-21 08:42:00,SRV-01,58.53,45.26,39.08,83.95,0
2026-05-21 08:43:00,SRV-01,53.99,43.15,49.07,85.17,0
2026-05-21 08:44:00,SRV-01,48.29,43.44,38.43,86.0,0
2026-05-21 08:45:00,SRV-01,42.71,43.57,36.55,85.47,0
2026-05-21 08:46:00,SRV-01,40.32,44.57,37.31,85.95,0
2026-05-21 08:47:00,SRV-01,37.65,43.25,50.48,86.42,0
2026-05-21 08:48:00,SRV-01,39.47,42.7,49.64,86.81,0
2026-05-21 08:49:00,SRV-01,34.54,41.03,25.99,86.02,0
2026-05-21 08:50:00,SRV-01,30.38,42.12,18.24,85.11,0
2026-05-21 08:51:00,SRV-01,31.18,41.64,25.88,84.52,0
2026-05-21 08:52:00,SRV-01,28.44,41.51,69.95,83.48,0
2026-05-21 08:53:00,SRV-01,31.47,40.62,33.64,82.23,0
2026-05-21 08:54:00,SRV-01,29.53,40.04,47.15,81.52,0
2026-05-21 08:55:00,SRV-01,24.64,40.59,21.06,81.27,0
2026-05-21 08:56:00,SRV-01,24.41,43.16,39.81,80.62,0
2026-05-21 08:57:00,SRV-01,27.18,42.19,33.87,79.09,0
2026-05-21 08:58:00,SRV-01,26.18,42.52,53.26,78.47,0
2026-05-21 08:59:00,SRV-01,27.87,43.64,41.19,77.43,0
2026-05-21 09:00:00,SRV-01,28.19,44.67,17.0,77.22,0
2026-05-21 09:01:00,SRV-01,20.88,44.25,15.49,76.33,0
2026-05-21 09:02:00,SRV-01,19.95,47.22,22.23,75.89,0
2026-05-21 09:03:00,SRV-01,20.44,46.99,32.24,74.48,0
2026-05-21 09:04:00,SRV-01,57.0,46.79,41.32,75.92,0
2026-05-21 09:05:00,SRV-01,51.97,44.16,33.8,77.77,0
2026-05-21 09:06:00,SRV-01,53.16,47.56,33.08,79.68,0
2026-05-21 09:07:00,SRV-01,53.38,46.98,51.14,80.37,0
2026-05-21 09:08:00,SRV-01,41.98,47.63,31.03,81.24,0
2026-05-21 09:09:00,SRV-01,39.9,46.43,33.2,81.73,0
2026-05-21 09:10:00,SRV-01,40.71,45.51,32.55,83.16,0
2026-05-21 09:11:00,SRV-01,35.67,43.36,27.77,83.34,0
2026-05-21 09:12:00,SRV-01,32.78,40.01,25.77,83.12,0
2026-05-21 09:13:00,SRV-01,30.06,42.09,44.33,83.4,0
2026-05-21 09:14:00,SRV-01,29.34,40.52,35.52,83.55,0
2026-05-21 09:15:00,SRV-01,29.61,40.8,29.22,82.89,0
2026-05-21 09:16:00,SRV-01,24.34,39.03,29.15,82.14,0
2026-05-21 09:17:00,SRV-01,27.42,38.54,18.07,82.23,0
2026-05-21 09:18:00,SRV-01,22.46,36.92,32.46,81.02,0
2026-05-21 09:19:00,SRV-01,20.15,35.36,14.25,80.15,0
2026-05-21 09:20:00,SRV-01,19.8,33.76,18.47,79.26,0
2026-05-21 09:21:00,SRV-01,24.99,34.64,22.58,78.44,0
2026-05-21 09:22:00,SRV-01,22.79,32.81,24.0,77.2,0
2026-05-21 09:23:00,SRV-01,20.91,32.78,34.75,76.47,0
2026-05-21 09:24:00,SRV-01,25.09,34.14,40.27,75.37,0
2026-05-21 09:25:00,SRV-01,24.98,35.77,19.23,75.56,0
2026-05-21 09:26:00,SRV-01,26.17,36.24,34.92,75.18,0
2026-05-21 09:27:00,SRV-01,21.99,36.16,33.49,74.31,0
2026-05-21 09:28:00,SRV-01,17.72,34.78,24.2,73.0,0
2026-05-21 09:29:00,SRV-01,17.72,68.38,27.03,72.45,0
2026-05-21 09:30:00,SRV-01,16.12,66.01,50.99,71.65,0
2026-05-21 09:31:00,SRV-01,16.43,99.0,20.29,70.72,0
2026-05-21 09:32:00,SRV-01,15.29,95.46,16.26,70.51,0
2026-05-21 09:33:00,SRV-01,18.76,96.35,14.61,70.42,0
2026-05-21 09:34:00,SRV-01,17.29,92.77,14.67,69.87,0
2026-05-21 09:35:00,SRV-01,13.83,91.11,11.56,69.1,0
2026-05-21 09:36:00,SRV-01,18.81,89.29,23.61,68.24,0
2026-05-21 09:37:00,SRV-01,17.07,87.89,33.14,67.24,0
2026-05-21 09:38:00,SRV-01,23.82,84.87,21.66,67.07,0
2026-05-21 09:39:00,SRV-01,54.72,83.53,33.9,69.22,0
2026-05-21 09:40:00,SRV-01,44.06,99.0,37.08,70.59,0
2026-05-21 09:41:00,SRV-01,45.09,93.4,32.36,71.65,0
2026-05-21 09:42:00,SRV-01,45.39,90.16,78.5,71.85,0
2026-05-21 09:43:00,SRV-01,38.79,87.28,35.32,73.2,0
2026-05-21 09:44:00,SRV-01,39.0,83.66,34.79,74.21,0
2026-05-21 09:45:00,SRV-01,75.52,82.53,69.46,76.89,0
2026-05-21 09:46:00,SRV-01,64.85,79.67,38.95,78.15,0
2026-05-21 09:47:00,SRV-01,56.83,75.69,63.55,79.94,0
2026-05-21 09:48:00,SRV-01,49.54,72.8,39.55,80.29,0
2026-05-21 09:49:00,SRV-01,45.84,70.0,46.52,80.85,0
2026-05-21 09:50:00,SRV-01,42.07,70.81,44.02,81.08,0
2026-05-21 09:51:00,SRV-01,40.76,68.43,26.47,81.26,0
2026-05-21 09:52:00,SRV-01,39.63,66.11,33.29,81.98,0
2026-05-21 09:53:00,SRV-01,39.86,67.22,24.19,82.77,0
2026-05-21 09:54:00,SRV-01,40.73,63.75,24.58,82.56,0
2026-05-21 09:55:00,SRV-01,41.03,64.08,30.11,83.28,0
2026-05-21 09:56:00,SRV-01,36.34,62.43,31.96,82.95,0
2026-05-21 09:57:00,SRV-01,36.75,59.95,93.87,82.63,0
2026-05-21 09:58:00,SRV-01,35.99,56.95,60.5,82.97,0
2026-05-21 09:59:00,SRV-01,30.65,56.93,24.6,82.31,0
2026-05-21 10:00:00,SRV-01,28.9,54.23,41.03,82.99,0
2026-05-21 10:01:00,SRV-01,22.13,51.2,20.76,82.75,0
2026-05-21 10:02:00,SRV-01,23.68,50.89,25.93,81.85,0
2026-05-21 10:03:00,SRV-01,24.33,50.36,14.9,80.41,0
2026-05-21 10:04:00,SRV-01,24.78,47.33,15.1,79.86,0
2026-05-21 10:05:00,SRV-01,19.62,48.1,27.32,79.01,0
2026-05-21 10:06:00,SRV-01,22.56,47.48,36.58,78.16,0
2026-05-21 10:07:00,SRV-01,22.08,48.07,36.63,78.43,0
2026-05-21 10:08:00,SRV-01,24.71,49.75,79.27,77.43,0
2026-05-21 10:09:00,SRV-01,25.01,48.47,37.54,77.34,0
2026-05-21 10:10:00,SRV-01,25.17,48.23,28.7,75.85,0
2026-05-21 10:11:00,SRV-01,23.25,49.77,34.82,74.67,0
2026-05-21 10:12:00,SRV-01,20.44,50.19,22.48,74.01,0
2026-05-21 10:13:00,SRV-01,25.5,51.99,31.54,73.88,0
2026-05-21 10:14:00,SRV-01,28.1,51.09,19.52,74.25,0
2026-05-21 10:15:00,SRV-01,24.9,51.05,86.62,74.11,0
2026-05-21 10:16:00,SRV-01,58.09,48.96,36.69,76.63,0
2026-05-21 10:17:00,SRV-01,52.23,50.33,41.85,77.2,0
2026-05-21 10:18:00,SRV-01,48.73,49.9,30.1,78.91,0
2026-05-21 10:19:00,SRV-01,95.92,48.17,69.89,83.17,0
2026-05-21 10:20:00,SRV-01,82.51,47.09,77.87,86.71,0
2026-05-21 10:21:00,SRV-01,73.99,47.64,44.47,89.6,0
2026-05-21 10:22:00,SRV-01,62.62,46.78,73.83,90.82,0
2026-05-21 10:23:00,SRV-01,54.47,43.86,36.22,91.77,0
2026-05-21 10:24:00,SRV-01,47.66,43.95,29.5,92.86,0
2026-05-21 10:25:00,SRV-01,41.8,40.6,37.59,93.54,0
2026-05-21 10:26:00,SRV-01,41.01,40.3,25.45,93.74,0
2026-05-21 10:27:00,SRV-01,39.57,39.5,29.0,93.72,0
2026-05-21 10:28:00,SRV-01,36.04,39.88,46.68,93.71,0
2026-05-21 10:29:00,SRV-01,37.17,40.33,39.39,93.01,0
2026-05-21 10:30:00,SRV-01,35.17,39.98,23.52,92.9,0
2026-05-21 10:31:00,SRV-01,33.99,41.61,20.4,92.12,0
2026-05-21 10:32:00,SRV-01,34.57,41.12,22.27,91.1,0
2026-05-21 10:33:00,SRV-01,39.71,38.55,54.42,90.73,0
2026-05-21 10:34:00,SRV-01,42.28,40.82,36.76,90.74,0
2026-05-21 10:35:00,SRV-01,91.62,40.45,55.02,93.97,0
2026-05-21 10:36:00,SRV-01,79.68,39.93,57.41,96.79,0
2026-05-21 10:37:00,SRV-01,72.59,38.04,47.94,99.09,0
2026-05-21 10:38:00,SRV-01,61.83,36.81,47.84,100.35,0
